name,price,brand,url,image,supplier
AddOn 4GB DDR3 1333MHZ 204-pin SODIMM,150.00,Computer Accessories,https://computerworldslu.com/product/addon-4gb-ddr3-1333mhz-204-pin-sodimm/,https://computerworldslu.com/wp-content/uploads/2022/03/1013078147.jpg,computer world
Adjustable Projector Stand Laptop Tripod – Height Range 22 to 37 inches,225.00,STands,https://computerworldslu.com/product/adjustable-projector-stand-laptop-tripod-height-range-22-to-37-inches/,https://computerworldslu.com/wp-content/uploads/2023/08/61m4hIID9zL-300x300.jpg,computer world
AeroChair Executive Chair – AM161GEN03,695.00,Arm Chair,https://computerworldslu.com/product/aerochair-executive-chair-am161gen03/,https://computerworldslu.com/wp-content/uploads/2021/07/19368072_363c61-300x300.jpg,computer world
AeroCool Xfire CPU Cooler,75.00,Computer Accessories,https://computerworldslu.com/product/aerocool-xfire-cpu-cooler/,https://computerworldslu.com/wp-content/uploads/2021/06/51pAyLswiaL-300x300.jpg,computer world
ALE-GM4146  Ergonomic Gaming Chair,995.00,Arm Chair,https://computerworldslu.com/product/ale-gm4146-ergonomic-gaming-chair/,https://computerworldslu.com/wp-content/uploads/2023/04/ab77247e-e868-4a4c-a2fb-4c4746b4af5b-300x300.jpg,computer world
Alera ALEIN4616 Interval Series Black Faux Leather Swival Task Stool,895.00,Drafting chair,https://computerworldslu.com/product/alera-alein4616-interval-series-black-faux-leather-swival-task-stool/,https://computerworldslu.com/wp-content/uploads/2022/05/1244951.jpg,computer world
"AdaptivErgo Ultra-Slim Sit-Stand Desk, 31.33″ x 21.63″ x 1.5″ to 16″, Black",795.00,Computer Desk,https://computerworldslu.com/product/adaptivergo-ultra-slim-sit-stand-desk-31-33-x-21-63-x-1-5-to-16-black/,https://computerworldslu.com/wp-content/uploads/2021/07/316390.jpg,computer world
Alera Racing Style Ergonomic Gaming Chair Black/Red,995.00,Office Chairs,https://computerworldslu.com/product/alera-racing-style-ergonomic-gaming-chair-black-red/,https://computerworldslu.com/wp-content/uploads/2022/05/689442.jpg,computer world
Amazon Basics Home Safe – 43 l,745.00,Safe,https://computerworldslu.com/product/amazon-basics-home-safe-43-l/,https://computerworldslu.com/wp-content/uploads/2021/07/A12btgQKidL._AC_SL1500_-300x300.jpg,computer world
"Amazon Basics Steel Safe, Black, 0.7 Cu.",695.00,Safe,https://computerworldslu.com/product/amazon-basics-steel-safe-black-0-7-cu/,https://computerworldslu.com/wp-content/uploads/2021/07/614u7vDKrZL._AC_SL1000_-300x300.jpg,computer world
"Amazon Basics Steel Safety Deposit Box, Black, 0.5 Cu.",495.00,Safe,https://computerworldslu.com/product/amazon-basics-steel-safety-deposit-box-black-0-5-cu/,https://computerworldslu.com/wp-content/uploads/2021/07/718l03qCcJL._AC_SL1000_.jpg,computer world
Amos Glue Stick | Non-Toxic Adhesive for Crafts and School |,3.95 – 8.00,Glue,https://computerworldslu.com/product/amos-glue-stick-non-toxic-adhesive-for-crafts-and-school/,https://computerworldslu.com/wp-content/uploads/2023/06/8802946000357.1NEW-4-300x300.jpg,computer world
Amos Glue Stick 15g,3.95,Glue,https://computerworldslu.com/product/amos-glue-stick-15g/,https://computerworldslu.com/wp-content/uploads/2023/06/klej-amos-35g-glue-stick-300x300.jpg,computer world
APC BX1400UI UPS Battery 700w,895.00,Computer Accessories,https://computerworldslu.com/product/apc-bx1400ui-ups-battery-700w/,https://computerworldslu.com/wp-content/uploads/2023/02/793f3eb7-5773-4182-b342-b67b5c5be06e__35436-300x300.jpg,computer world
Armorall Gooseneck Adjustable Phone Mount For Car,45.00,Car Accessories,https://computerworldslu.com/product/armorall-gooseneck-adjustable-phone-mount-for-car/,https://computerworldslu.com/wp-content/uploads/2023/04/ezgif-4-c7017e70e0.jpg,computer world
Armorall Gooseneck Magnet Phone Mount For Car,50.00,Car Accessories,https://computerworldslu.com/product/armorall-gooseneck-magnet-phone-mount-for-car/,https://computerworldslu.com/wp-content/uploads/2023/04/ezgif-4-c7017e70e0.jpg,computer world
Armorall Universal Headset,55.00,Car Accessories,https://computerworldslu.com/product/armorall-universal-headset/,https://computerworldslu.com/wp-content/uploads/2023/04/ezgif-2-64d9c8e44e.jpg,computer world
Assorted Colors Pocket Folders |,3.00,Folder,https://computerworldslu.com/product/assorted-colors-pocket-folders/,https://computerworldslu.com/wp-content/uploads/2023/06/GUEST_26583c64-e289-4465-967f-9ee86cef6605-300x300.jpg,computer world
AT&T Trimeline Telephone with 13 number memory,95.00,Telephone,https://computerworldslu.com/product/att-trimeline-telephone-with-13-number-memory/,https://computerworldslu.com/wp-content/uploads/2022/03/b716fa23-899d-4f2a-8ad1-337b213ba745.3c91984461578e1854868e7522c56092.jpeg,computer world
AT&T Trimline Telephone,95.00,Telephone,https://computerworldslu.com/product/att-trimline-telephone/,https://computerworldslu.com/wp-content/uploads/2022/03/9179943_rd-300x300.jpg,computer world
Avery Assorted 2-Pocket Folders |,70.00,Folder,https://computerworldslu.com/product/avery-assorted-2-pocket-folders/,https://computerworldslu.com/wp-content/uploads/2023/06/11959925-300x300.jpg,computer world
Avery Black/White 1.5-Inch 3-Ring Binder – Sleek and Functional Organization,19.00,Folder,https://computerworldslu.com/product/avery-black-white-1-5-inch-3-ring-binder-sleek-and-functional-organization/,https://computerworldslu.com/wp-content/uploads/2023/07/download-31.jpg,computer world
Avery/Wilson Jones 2-Inch White Binders – Premium Organization for Your Documents,22.00,Folder,https://computerworldslu.com/product/avery-wilson-jones-2-inch-white-binders-premium-organization-for-your-documents/,https://computerworldslu.com/wp-content/uploads/2023/07/images-7.jpg,computer world
B9471-BK Boss Executive Caressoft Plus Chair With Metal Chrome Finish,1550.00,Office Chairs,https://computerworldslu.com/product/b9471-bk-boss-executive-caressoft-plus-chair-with-metal-chrome-finish/,https://computerworldslu.com/wp-content/uploads/2022/05/boss_chair_boss_executive_caressoft_plus_chair_with_metal_chrome_finish_b9471-bk__05769.1601310761-300x300.jpg,computer world
Basic Lan Tester,155.00,Networking,https://computerworldslu.com/product/basic-lan-tester/,https://computerworldslu.com/wp-content/uploads/2021/05/AW250NXT03-1.jpg,computer world
Bazic  Fluorescent Highlighter 4pk,6.95,Office Supplies,https://computerworldslu.com/product/bazic-fluorescent-highlighter-4pk/,https://computerworldslu.com/wp-content/uploads/2023/04/2344-600x600-1.jpg,computer world
Bazic  Self-Seal Security Envelopes | Pack of 40 |,7.95 – 8.40,Envelopes,https://computerworldslu.com/product/bazic-10-self-seal-security-envelopes-pack-of-40/,https://computerworldslu.com/wp-content/uploads/2023/06/575-24-300x300.jpg,computer world
Bazic #64 Rubber Bands  – Durable and Stretchy Bands for Home and Office Use,4.95,Rubber Bands,https://computerworldslu.com/product/bazic-64-rubber-bands-durable-and-stretchy-bands-for-home-and-office-use/,https://computerworldslu.com/wp-content/uploads/2023/06/61duOswocEL-_AC_SX569_-300x300.jpg,computer world
Bazic 1 in Book Rings Assorted Color | Durable Rings for Bookbinding and Organization |,5.75,Book Ring,https://computerworldslu.com/product/bazic-1-in-book-rings-assorted-color-durable-rings-for-bookbinding-and-organization/,https://computerworldslu.com/wp-content/uploads/2023/06/download-15.jpeg,computer world
Bazic 1-Inch Swirl Poly 3-Ring Binder – Vibrant and Durable Organization,7.75,Folder,https://computerworldslu.com/product/bazic-1-inch-swirl-poly-3-ring-binder-vibrant-and-durable-organization/,https://computerworldslu.com/wp-content/uploads/2023/07/318782-800-auto-300x300.webp,computer world
Bazic 1.5-Inch Assorted/Black 3-Ring Binder – Organize with Style and Variety,14.95,Folder,https://computerworldslu.com/product/bazic-1-5-inch-assorted-black-3-ring-binder-organize-with-style-and-variety/,https://computerworldslu.com/wp-content/uploads/2023/07/Untitled-design-1562-500x500-1-300x300.png,computer world
Bazic 1.88 in x 27.3 in Clear Tape with Dispenser | Transparent Adhesive Tape |,7.00,Office Supplies,https://computerworldslu.com/product/bazic-1-88-in-x-27-3-in-clear-tape-with-dispenser-transparent-adhesive-tape/,https://computerworldslu.com/wp-content/uploads/2023/06/698aa4_8e73cd468aa644aca8ce17a491d9db0dmv2-300x300.png,computer world
Bazic 10 Colors Washable Fine Line Markers | Non-Toxic and Vibrant |,3.95,Markers,https://computerworldslu.com/product/bazic-10-colors-washable-fine-line-markers-non-toxic-and-vibrant/,https://computerworldslu.com/wp-content/uploads/2023/06/1656920135508953291-1200x630-1-300x300.jpg,computer world
Bazic 10-Pocket Presentation Book |,7.25,Presentation Book,https://computerworldslu.com/product/bazic-10-pocket-presentation-book/,https://computerworldslu.com/wp-content/uploads/2023/06/764608031292-White-scaled-1-300x300.jpg,computer world
Bazic 12-Digit Desktop Calculator (Model 3011): Enhance Your Numerical Efficiency,50.00,Calculator,https://computerworldslu.com/product/bazic-12-digit-desktop-calculator-model-3011-enhance-your-numerical-efficiency/,https://computerworldslu.com/wp-content/uploads/2023/08/764608030110-300x300.jpg,computer world
Bazic 12-Digit Dual Power Desktop Calculator with Adjustable Display,35.00,STATIONERY,https://computerworldslu.com/product/bazic-12-digit-dual-power-desktop-calculator-with-adjustable-display/,https://computerworldslu.com/wp-content/uploads/2021/07/prod_6551444823.jpg,computer world
Bazic 12-Inch Stainless Steel Ruler | Durable & Accurate |,5.35,Ruler,https://computerworldslu.com/product/bazic-12-inch-stainless-steel-ruler-durable-accurate/,https://computerworldslu.com/wp-content/uploads/2023/06/2-300x300.png,computer world
Bazic 125-Pack College Rule Filler Paper,7.95,Filler Paper,https://computerworldslu.com/product/bazic-125-pack-college-rule-filler-paper/,https://computerworldslu.com/wp-content/uploads/2023/08/download-8.jpeg,computer world
Bazic 13 Pocket Expanding File – Organize and Store Documents with Ease,6.25,Folder,https://computerworldslu.com/product/bazic-13-pocket-expanding-file-organize-and-store-documents-with-ease/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-7-1-300x300.jpg,computer world
Bazic 2 in Alphabet & Numbers Stickers – Versatile and Educational Adhesive Stickers,3.95 – 4.25,Office Supplies,https://computerworldslu.com/product/bazic-2-in-alphabet-numbers-stickers-versatile-and-educational-adhesive-stickers/,https://computerworldslu.com/wp-content/uploads/2023/06/7c74986ef0ffaed2a3693529763eb5e997bbf68b-300x300.jpg,computer world
Bazic 2 in Assorted Color Binder Clips | Colorful Clips for Document Organization |,6.50,Clips,https://computerworldslu.com/product/bazic-2-in-assorted-color-binder-clips-colorful-clips-for-document-organization/,https://computerworldslu.com/wp-content/uploads/2023/06/download-14.jpeg,computer world
Bazic 2-in-1 Mechanical Pencil & Color Pen – Versatile Writing Tool for Creative Expression,5.95,Pencils,https://computerworldslu.com/product/bazic-2-in-1-mechanical-pencil-color-pen/,https://computerworldslu.com/wp-content/uploads/2023/06/365491-300x300.jpg,computer world
Bazic 2-Inch D-Ring Binder – Securely Organize Your Documents,25.00,Folder,https://computerworldslu.com/product/bazic-2-inch-d-ring-binder-securely-organize-your-documents/,https://computerworldslu.com/wp-content/uploads/2023/07/BAZ3150_L-300x300.jpg,computer world
Bazic 2-Part Carbonless Invoice Book – Efficient Billing and Record-Keeping Solution,10.00,Invoice Books,https://computerworldslu.com/product/bazic-2-part-carbonless-invoice-book-efficient-billing-and-record-keeping-solution/,https://computerworldslu.com/wp-content/uploads/2023/08/download-3-1.jpeg,computer world
Bazic 2-Part Carbonless Receipt Book – Convenient Record-Keeping and Payment Tracking,5.50 – 16.25,Invoice Books,https://computerworldslu.com/product/bazic-2-part-carbonless-receipt-book-convenient-record-keeping-and-payment-tracking/,https://computerworldslu.com/wp-content/uploads/2023/08/71SeLhixhzL._AC_UF8941000_QL80_-300x300.jpg,computer world
Bazic 2-Part Carbonless Sales Order Forms – Streamlined Order Tracking and Documentation,8.59 – 13.50,Office Supplies,https://computerworldslu.com/product/bazic-2-part-carbonless-sales-order-forms-streamlined-order-tracking-and-documentation/,https://computerworldslu.com/wp-content/uploads/2023/08/764608050811-300x300.jpg,computer world
Bazic 2-Pocket Portfolio with Prong |,3.00,Folder,https://computerworldslu.com/product/bazic-2-pocket-portfolio-with-prong/,https://computerworldslu.com/wp-content/uploads/2023/06/WjI5dlpjMmwwWlM1MWJtSmxZWFJoWW14bGMyRnNaUzVqYjIwdmFXMW5NVE00TDJKaGVtTXpOREF1WjJsbTJ4bGMzVmphM00_3d5b80d3-0f5f-47b2-8915-118315c0b10a_512x461-300x300.jpg,computer world
Bazic 240-Function Scientific Calculator (Model 3020): Advanced Calculation Tool,29.00,Calculator,https://computerworldslu.com/product/bazic-240-function-scientific-calculator-model-3020-advanced-calculation-tool/,https://computerworldslu.com/wp-content/uploads/2023/08/698aa4_d14ff2c9416a4a2eba9e3c1374b6aa2amv2-300x300.jpg,computer world
Bazic 3 5/8 x 6 1/2 inch Self-Seal Envelopes | Pack of 100 |,8.95,Envelopes,https://computerworldslu.com/product/bazic-3-5-8-x-6-1-2-inch-self-seal-envelopes-pack-of-100/,https://computerworldslu.com/wp-content/uploads/2023/06/9705e7c7-75c3-416b-b8d6-4a1463e579ab.f3404a4bd4fe82422dc4fc3b99d360e4-300x300.jpg,computer world
Bazic 3 5/8 x 6 1/2 Self-Seal Envelopes – Pack of 50 for Convenient Mailing,8.40,Envelopes,https://computerworldslu.com/product/bazic-10-self-seal-envelopes-pack-of-50-for-convenient-mailing/,https://computerworldslu.com/wp-content/uploads/2023/07/s-l1600-300x300.jpg,computer world
Bazic 3 X 3 in Lined Stick-On Notes | Ruled Sticky Notes for Organization |,,STATIONERY,https://computerworldslu.com/product/bazic-3-x-3-in-lined-stick-on-notes-ruled-sticky-notes-for-organization/,https://computerworldslu.com/wp-content/uploads/2023/06/71eK8gbqljL._AC_UF8941000_QL80_-300x300.jpg,computer world
Bazic 3 x 3 in Neon Stick on Notes | Vibrant Colored Sticky Notes for Messages |,6.50,STATIONERY,https://computerworldslu.com/product/bazic-3-x-3-in-neon-stick-on-notes-vibrant-colored-sticky-notes-for-messages/,https://computerworldslu.com/wp-content/uploads/2023/06/Untitled7-300x300.png,computer world
Bazic 3 x 3 in Pastel Stick on Notes | Soft Colored Sticky Notes for Reminders |,6.50,STATIONERY,https://computerworldslu.com/product/bazic-3-x-3-in-pastel-stick-on-notes-soft-colored-sticky-notes-for-reminders/,https://computerworldslu.com/wp-content/uploads/2023/06/download-10.jpeg,computer world
Bazic 3 X 5 in Neon Lined Stick on Notes |,3.95,STATIONERY,https://computerworldslu.com/product/bazic-3-x-5-in-neon-lined-stick-on-notes/,https://computerworldslu.com/wp-content/uploads/2023/06/764608051146-265x300.jpg,computer world
Bazic 3 x 5 Poly Spiral Memo Books – Compact and Durable for Quick Notes,2.75,Memo Pads,https://computerworldslu.com/product/bazic-3-x-5-poly-spiral-memo-books-compact-and-durable-for-quick-notes/,https://computerworldslu.com/wp-content/uploads/2023/08/504-600x600-1-300x300.jpg,computer world
Bazic 3-Inch D-Ring Binder – Organize Large Documents with Ease,34.95,Folder,https://computerworldslu.com/product/bazic-3-inch-d-ring-binder-organize-large-documents-with-ease/,https://computerworldslu.com/wp-content/uploads/2023/07/3174-300x300.jpg,computer world
Bazic 4 Primary Color Glitter Shaker,4.95,Glitter,https://computerworldslu.com/product/bazic-4-primary-color-glitter-shaker/,https://computerworldslu.com/wp-content/uploads/2023/06/3483_2048x-300x300.jpg,computer world
Bazic 4 x 6 Ruled White Index Card | Pack of 50 Cards for Note-Taking and Study |,4.95,Index Cards,https://computerworldslu.com/product/bazic-4-x-6-ruled-white-index-card-pack-of-50-cards-for-note-taking-and-study/,https://computerworldslu.com/wp-content/uploads/2023/06/download-30.jpeg,computer world
Bazic 5-Piece Geometry Ruler Combo,5.35,School Supplies,https://computerworldslu.com/product/bazic-5-piece-geometry-ruler-combo/,https://computerworldslu.com/wp-content/uploads/2023/04/764608003077-300x300.png,computer world
Bazic 5-Piece School Kit with Zipper Pouch,6.95,Geometry set,https://computerworldslu.com/product/bazic-5-piece-school-kit-with-zipper-pouch/,https://computerworldslu.com/wp-content/uploads/2023/06/s-l500-46-300x300.jpg,computer world
Bazic 5-Pocket Letter Expanding File |,8.95,Expanding File,https://computerworldslu.com/product/bazic-5-pocket-letter-expanding-file/,https://computerworldslu.com/wp-content/uploads/2023/06/3171-300x300.jpg,computer world
Bazic 50 Ct 3 in x 5 in Memo Books – Pack of 4 for Quick Notes and Ideas,5.95,Memo Pads,https://computerworldslu.com/product/bazic-50-ct-3-in-x-5-in-memo-books-pack-of-4-for-quick-notes-and-ideas/,https://computerworldslu.com/wp-content/uploads/2023/08/3778503_1-300x300.jpg,computer world
